train_number,train_name,from_station_name,to_station_name,distance_km,district,dfsi,historical_flood_events,flood_proneness
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Jalgaon,16.203766218047182,47.0,Very High
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Burhanpur,12.778778889751598,19.0,High
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,East Nimar,9.24772357188089,11.0,Moderate
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Harda,11.890187891324528,15.0,Moderate
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Sehore,13.624297549713402,23.0,High
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Bhopal,11.67764066032228,44.0,Moderate
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Shivpuri,11.667533409556553,14.0,Moderate
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Vidisha,13.879084524896264,25.0,High
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Lalitpur,12.22704290043755,27.0,High
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Tikamgarh,10.89427204404565,13.0,Moderate
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Jhansi,15.684866276313064,25.0,High
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Datia,11.492406961849484,12.0,Moderate
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Gwalior,13.086771542139497,21.0,High
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Morena,13.939282508437586,18.0,High
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Dhaulpur,14.322869345442635,0.0,High
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Agra,17.46347311350804,39.0,Very High
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Delhi,,,
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Mathura,16.360129491585603,36.0,Very High
12629,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2610.0,Faridabad,13.063797652273236,19.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Hoshangabad,13.706241370677152,0.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Raisen,14.793973354915757,18.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Sagar,14.673597686558567,25.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Bangalore Rural,,,
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Bangalore Urban,,,
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Tumkur,,,
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Chitradurga,14.586114591603268,34.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Belgaum,,,
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Sangli,15.438451271929043,32.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Hassan,14.452359136779716,43.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Chikmagalur,,,
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Davanagere,14.5671206333669,0.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Haveri,14.846701945959106,27.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Dharwad,15.72960889374524,56.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Satara,14.196438317671806,51.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Pune,17.524811977180292,139.0,Very High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Ahmednagar,,,
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Nashik,15.8107558547062,86.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Aurangabad,18.255102457499184,89.0,Very High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Jalgaon,16.203766218047182,47.0,Very High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Burhanpur,12.778778889751598,19.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,East Nimar,9.24772357188089,11.0,Moderate
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Harda,11.890187891324528,15.0,Moderate
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Sehore,13.624297549713402,23.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Bhopal,11.67764066032228,44.0,Moderate
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Shivpuri,11.667533409556553,14.0,Moderate
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Vidisha,13.879084524896264,25.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Lalitpur,12.22704290043755,27.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Tikamgarh,10.89427204404565,13.0,Moderate
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Jhansi,15.684866276313064,25.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Datia,11.492406961849484,12.0,Moderate
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Gwalior,13.086771542139497,21.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Morena,13.939282508437586,18.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Dhaulpur,14.322869345442635,0.0,High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Agra,17.46347311350804,39.0,Very High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Delhi,,,
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Mathura,16.360129491585603,36.0,Very High
12630,Karnataka Sampark Kranti Express,DELHI H NIZAMUDDIN,YESVANTPUR JN,2610.0,Faridabad,13.063797652273236,19.0,High
12635,CHENNAI EGMORE - MADURAI Vaigai SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Madurai,15.602727307977238,21.0,High
12635,CHENNAI EGMORE - MADURAI Vaigai SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Dindigul,14.460504975996663,19.0,High
12635,CHENNAI EGMORE - MADURAI Vaigai SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Tiruchchirappalli,,,
12635,CHENNAI EGMORE - MADURAI Vaigai SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Ariyalur,13.089804218720658,14.0,High
12635,CHENNAI EGMORE - MADURAI Vaigai SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Perambalur,12.76838110171406,15.0,High
12635,CHENNAI EGMORE - MADURAI Vaigai SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Cuddalore,15.662049981665302,30.0,High
12635,CHENNAI EGMORE - MADURAI Vaigai SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Villupuram,,,
12635,CHENNAI EGMORE - MADURAI Vaigai SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Kancheepuram,13.470096546622718,15.0,High
12635,CHENNAI EGMORE - MADURAI Vaigai SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Chennai,16.62215635244921,58.0,Very High
12637,CHENNAI EGMORE - MADURAI Pandiyan SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Madurai,15.602727307977238,21.0,High
12637,CHENNAI EGMORE - MADURAI Pandiyan SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Dindigul,14.460504975996663,19.0,High
12637,CHENNAI EGMORE - MADURAI Pandiyan SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Tiruchchirappalli,,,
12637,CHENNAI EGMORE - MADURAI Pandiyan SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Ariyalur,13.089804218720658,14.0,High
12637,CHENNAI EGMORE - MADURAI Pandiyan SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Perambalur,12.76838110171406,15.0,High
12637,CHENNAI EGMORE - MADURAI Pandiyan SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Cuddalore,15.662049981665302,30.0,High
12637,CHENNAI EGMORE - MADURAI Pandiyan SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Villupuram,,,
12637,CHENNAI EGMORE - MADURAI Pandiyan SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Kancheepuram,13.470096546622718,15.0,High
12637,CHENNAI EGMORE - MADURAI Pandiyan SF Exp,CHENNAI EGMORE,MADURAI JN,497.0,Chennai,16.62215635244921,58.0,Very High
12638,MADURAI - CHENNAI EGMORE Pandiyan SF Exp,MADURAI JN,CHENNAI EGMORE,497.0,Madurai,15.602727307977238,21.0,High
12638,MADURAI - CHENNAI EGMORE Pandiyan SF Exp,MADURAI JN,CHENNAI EGMORE,497.0,Dindigul,14.460504975996663,19.0,High
12638,MADURAI - CHENNAI EGMORE Pandiyan SF Exp,MADURAI JN,CHENNAI EGMORE,497.0,Tiruchchirappalli,,,
12638,MADURAI - CHENNAI EGMORE Pandiyan SF Exp,MADURAI JN,CHENNAI EGMORE,497.0,Ariyalur,13.089804218720658,14.0,High
12638,MADURAI - CHENNAI EGMORE Pandiyan SF Exp,MADURAI JN,CHENNAI EGMORE,497.0,Perambalur,12.76838110171406,15.0,High
12638,MADURAI - CHENNAI EGMORE Pandiyan SF Exp,MADURAI JN,CHENNAI EGMORE,497.0,Cuddalore,15.662049981665302,30.0,High
12638,MADURAI - CHENNAI EGMORE Pandiyan SF Exp,MADURAI JN,CHENNAI EGMORE,497.0,Villupuram,,,
12638,MADURAI - CHENNAI EGMORE Pandiyan SF Exp,MADURAI JN,CHENNAI EGMORE,497.0,Kancheepuram,13.470096546622718,15.0,High
12638,MADURAI - CHENNAI EGMORE Pandiyan SF Exp,MADURAI JN,CHENNAI EGMORE,497.0,Chennai,16.62215635244921,58.0,Very High
12640,BANGALORE - CHENNAI CENT Brindavan Exp,BANGALORE CITY JN,CHENNAI CENTRAL,362.0,Vellore,13.909700707778669,18.0,High
12640,BANGALORE - CHENNAI CENT Brindavan Exp,BANGALORE CITY JN,CHENNAI CENTRAL,362.0,Chittoor,14.968531993958036,19.0,High
12640,BANGALORE - CHENNAI CENT Brindavan Exp,BANGALORE CITY JN,CHENNAI CENTRAL,362.0,Kancheepuram,13.470096546622718,15.0,High
12640,BANGALORE - CHENNAI CENT Brindavan Exp,BANGALORE CITY JN,CHENNAI CENTRAL,362.0,Chennai,16.62215635244921,58.0,Very High
12640,BANGALORE - CHENNAI CENT Brindavan Exp,BANGALORE CITY JN,CHENNAI CENTRAL,362.0,Thiruvallur,13.673875251994277,20.0,High
12640,BANGALORE - CHENNAI CENT Brindavan Exp,BANGALORE CITY JN,CHENNAI CENTRAL,362.0,Kolar,14.532189534439569,28.0,High
12640,BANGALORE - CHENNAI CENT Brindavan Exp,BANGALORE CITY JN,CHENNAI CENTRAL,362.0,Bangalore Rural,,,
12640,BANGALORE - CHENNAI CENT Brindavan Exp,BANGALORE CITY JN,CHENNAI CENTRAL,362.0,Bangalore Urban,,,
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Namakkal,13.186444809565328,13.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Salem,14.8645723747814,16.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Dharmapuri,12.963906917019216,15.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Vellore,13.909700707778669,18.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Chittoor,14.968531993958036,19.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Nellore,,,
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Prakasam,15.737687231974204,32.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Guntur,18.83206907033492,33.0,Very High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Adilabad,14.340837653964073,25.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Krishna,15.957324083169675,37.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Khammam,13.876207135960096,41.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Warangal,,,
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Karimnagar,12.450590881962183,29.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Chandrapur,16.530213646482306,64.0,Very High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Wardha,15.93909113222713,70.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Nagpur,18.687113593311008,177.0,Very High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Betul,13.474591542759846,23.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Chhindwara,13.955243811560596,28.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Hoshangabad,13.706241370677152,0.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Raisen,14.793973354915757,18.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Sagar,14.673597686558567,25.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Thiruvananthapuram,17.350365322366642,231.0,Very High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Kollam,14.687865175552338,95.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Alappuzha,17.725461969849633,113.0,Very High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Ernakulam,16.88354555320735,84.0,Very High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Thrissur,17.200701537959194,91.0,Very High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Palakkad,16.724680975555888,70.0,Very High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Coimbatore,15.81294135542745,33.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Erode,14.637086139673444,17.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Sehore,13.624297549713402,23.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Bhopal,11.67764066032228,44.0,Moderate
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Shivpuri,11.667533409556553,14.0,Moderate
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Vidisha,13.879084524896264,25.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Lalitpur,12.22704290043755,27.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Tikamgarh,10.89427204404565,13.0,Moderate
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Jhansi,15.684866276313064,25.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Datia,11.492406961849484,12.0,Moderate
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Gwalior,13.086771542139497,21.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Morena,13.939282508437586,18.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Dhaulpur,14.322869345442635,0.0,High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Agra,17.46347311350804,39.0,Very High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Delhi,,,
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Mathura,16.360129491585603,36.0,Very High
12643,Swarna Jayanthi Express,TRIVANDRUM CENTRAL,DELHI H NIZAMUDDIN,3014.0,Faridabad,13.063797652273236,19.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Namakkal,13.186444809565328,13.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Salem,14.8645723747814,16.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Dharmapuri,12.963906917019216,15.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Vellore,13.909700707778669,18.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Chittoor,14.968531993958036,19.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Nellore,,,
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Prakasam,15.737687231974204,32.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Guntur,18.83206907033492,33.0,Very High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Adilabad,14.340837653964073,25.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Krishna,15.957324083169675,37.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Khammam,13.876207135960096,41.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Warangal,,,
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Karimnagar,12.450590881962183,29.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Chandrapur,16.530213646482306,64.0,Very High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Wardha,15.93909113222713,70.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Nagpur,18.687113593311008,177.0,Very High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Betul,13.474591542759846,23.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Chhindwara,13.955243811560596,28.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Hoshangabad,13.706241370677152,0.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Raisen,14.793973354915757,18.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Sagar,14.673597686558567,25.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Thiruvananthapuram,17.350365322366642,231.0,Very High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Kollam,14.687865175552338,95.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Alappuzha,17.725461969849633,113.0,Very High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Ernakulam,16.88354555320735,84.0,Very High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Thrissur,17.200701537959194,91.0,Very High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Palakkad,16.724680975555888,70.0,Very High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Coimbatore,15.81294135542745,33.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Erode,14.637086139673444,17.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Sehore,13.624297549713402,23.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Bhopal,11.67764066032228,44.0,Moderate
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Shivpuri,11.667533409556553,14.0,Moderate
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Vidisha,13.879084524896264,25.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Lalitpur,12.22704290043755,27.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Tikamgarh,10.89427204404565,13.0,Moderate
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Jhansi,15.684866276313064,25.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Datia,11.492406961849484,12.0,Moderate
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Gwalior,13.086771542139497,21.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Morena,13.939282508437586,18.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Dhaulpur,14.322869345442635,0.0,High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Agra,17.46347311350804,39.0,Very High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Delhi,,,
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Mathura,16.360129491585603,36.0,Very High
12644,Swarna Jayanti Express,DELHI H NIZAMUDDIN,TRIVANDRUM CENTRAL,3014.0,Faridabad,13.063797652273236,19.0,High
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Kolar,14.532189534439569,28.0,High
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Kurnool,17.238126513748753,34.0,Very High
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Mahbubnagar,,,
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Nalgonda,12.523449573878914,19.0,High
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Rangareddi,,,
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Hyderabad,10.461370494449875,39.0,Moderate
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Adilabad,14.340837653964073,25.0,High
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Anantapur,15.3202557247576,0.0,High
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Warangal,,,
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Karimnagar,12.450590881962183,29.0,High
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Chandrapur,16.530213646482306,64.0,Very High
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Wardha,15.93909113222713,70.0,High
12649,Karnataka Sampark Kranti Express,YESVANTPUR JN,DELHI H NIZAMUDDIN,2277.0,Nagpur,18.687113593311008,177.0,Very High
